id,created_at,text
1335289915878334467,2020-12-05 18:28:19,"3. Das RKI arbeitet in weltweiten Netzen, die mit der weltweit operierenden Pharmaindustrie und im Bereich der Trop… https://t.co/M566aNsz2E"
1335289838170492930,2020-12-05 18:28:00,"2. Das RKI ist weder unabhängig noch neutral, es erhält seine Aufgaben wie sein Geld vom Staat respektive vom Steue… https://t.co/6DOZdMKDLQ"
1335289729965813765,2020-12-05 18:27:34,"Das bedeutet:

1. Das RKI ist eine Behörde der Regierung für das gesamte Gesundheitssystem wie die Staatsanwaltscha… https://t.co/4H6Ec5q84E"
1335288515156979715,2020-12-05 18:22:45,"RT @NiemandsKnegt: Parijs 🇫🇷, 5-12-2020 #StopLoiSécuritéGlobale

Terwijl er rapporten zijn verschenen dat traangas de verspreiding van COVI…"
1335287903627468800,2020-12-05 18:20:19,@_hoek Zeker...
1335286344558534657,2020-12-05 18:14:07,"""...das gab es an Einheimischen in Afrika, an Psychiatrie-Patienten in kooperierenden Krankenhäusern und an Tausend… https://t.co/subzlMjvVs"
1335286282235371520,2020-12-05 18:13:52,"""Forschungsgelder und staatliche Hilfen für vielfach tödlich ausgehende Experimente am lebenden Objekt ohne Aufklär… https://t.co/70sGkja9eO"
1335286161326153729,2020-12-05 18:13:23,"""Die Verquickung von Interessen der Medizinforschung, vor allem der Virusforschung (RKI und Charité), mit den Inter… https://t.co/k38EoIUei4"
1335285853531332610,2020-12-05 18:12:10,"""...wie ein vom RKI selbst in Auftrag gegebenes Forschungsprojekt von 2012 zur Rolle des RKI im Nationalsozialismus… https://t.co/ONBicT6aVe"
1335285771096494083,2020-12-05 18:11:50,"""Dabei ging es immer um die Unterstützung politischer Ziele, sei es die Kolonial- und Kriegspolitik Preußens bis zu… https://t.co/VyphnyfJKj"
1335285597766873093,2020-12-05 18:11:09,"""Das Zusammenspiel von RKI und Regierung hat System und reicht bis in die Zeit der Gründung des RKI 1891 zurück, vo… https://t.co/tUoEXDF26M"
1335285047386103811,2020-12-05 18:08:58,"""Die enge Verbindung zwischen Gesundheits-organisationen, dem Staat und den Interessen der Pharmaindustrie gipfelte… https://t.co/DTy5g0Gn3l"
1335284954721292289,2020-12-05 18:08:36,"""Beide Institutionen haben unheilvolle Erfahrungen damit gesammelt, fragwürdigen politischen Interessen zu dienen."""
1335284855110840323,2020-12-05 18:08:12,"""Dies gilt vor allem für das Robert Koch-Institut (RKI) und die Charité, die sich derzeit an vorderster Front für m… https://t.co/Rf7pGC5siV"
1335284778715799552,2020-12-05 18:07:54,"„Denn sie wissen nicht, was sie tun“ — mit diesen Worten soll Jesus seinen Peinigern vergeben haben. Gewisse Akteur… https://t.co/IRWmJaaDMA"
1335284504513163264,2020-12-05 18:06:48,"https://t.co/VUgzGG8Neo

Ook deze kreeg ik van Sas Som. Maar deze is helemaal niet leuk. En ook niet ontroerend.… https://t.co/gCfRCdLo7g"
1335250755012472834,2020-12-05 15:52:42,"Jan B. Hommel gaat commercieel!

Iemand de oren afsnijden moet mij ook nog wel lukken.

Tot op het bot fileren kon… https://t.co/jsTx0QC8Ty"
1335248952778743809,2020-12-05 15:45:32,"RT @hommel_b: Bij de groep van Pieter Borger is ook Kevin McKernan betrokken @Kevin_McKernan 

Ik vrees dat de man geen cornflakes door de…"
1335248635156705280,2020-12-05 15:44:16,@c_breul @beingonbeing Even een vraag: zijn deze mensen meegenomen in de trials naar de effectiviteit en veiligheid… https://t.co/xHBTrLopVL
1335247379352711170,2020-12-05 15:39:17,https://t.co/VN7w8OBqS1
1335246439254024192,2020-12-05 15:35:33,"RT @SuSanna51764587: @hommel_b Schellekens gaat maar door met zijn oude mannen ""ik ben zo bibber bang, doe de boel op slot!... verhalen"".
A…"
1335246143425564672,2020-12-05 15:34:22,"Ik heb een eervolle vermelding van de 'koeienvlaai' detector. 

Nu dacht ik toch al dat ik af en toe uit mijn slof… https://t.co/RaZ0FyfehN"
1335240282435096576,2020-12-05 15:11:05,"RT @ademvrij: #mondkapjes negatief effect op de #gezondheid

https://t.co/7xYQpp5ko2"
1335236389819084803,2020-12-05 14:55:37,"RT @CinderelleC: Vijftien redelijke vragen aan een groot voorstander van het corona-vaccin.

Vijftien redenen om niet vooraan te gaan staan…"
1335236319988101123,2020-12-05 14:55:20,"RT @IsaKriens: Dus je moet met een medische verklaring aannemelijk maken dat je onder de uitzonderingsgrond van de mondkapjesplicht valt, m…"
1335232661590319112,2020-12-05 14:40:48,RT @AggiDunkel: Dr. Wolfgang Wodarg: Ab 1. Oktober 2020 rasanter Anstieg der Covid-19 Patienten = Seit dem 1. Oktober gibt es für die Krank…
1335231717448224769,2020-12-05 14:37:03,"https://t.co/JMBnBDBNfZ

Een terugblik op de geschiedenis.

Het is treurig om te moeten zeggen, maar Sting had geli… https://t.co/la4NudVe6K"
1335225793375563777,2020-12-05 14:13:31,RT @raarts: @CarolineAdriaa1 @hommel_b @KNMG Onvoorstelbaar. Het zijn gewoon reacties van artsen die het er niet mee eens zijn. Géén oproep…
1335225464873476097,2020-12-05 14:12:12,"RT @mark_toshner: More on vaccines. I'm going to get boring and geeky on this (no apologies) on the 10 year thing. Vaccines ""normally take…"
1335225036786069505,2020-12-05 14:10:30,"RT @simone_says123: Haha deze trollenkut staat wel met haar eigen foto op Twitter. Jij dan? 😂

BS staat voor : beperkte sociale vaardighede…"
1335224874097315843,2020-12-05 14:09:51,@lilith001975 @QesWorld Was dit de oorspronkelijke tekst? Of is deze inmiddels veranderd naar aanleiding van de neg… https://t.co/Aa2X6W7z1k
1335224375067496449,2020-12-05 14:07:52,"@Rising_Seraphim @iriedaily94 @BorgerPieter @Kevin_McKernan Ik??? Heb je de foto wel eens goed bekeken? 

En zelfs die is nog geflatteerd!"
1335223178361249792,2020-12-05 14:03:07,"@Rising_Seraphim @iriedaily94 Voor mij? Nee, dat is veel te veel eer. Richt er liever een op voor mensen als… https://t.co/5SacgM1y6l"
1335222903789543424,2020-12-05 14:02:02,"Volg deze 'koeievlaai-spotter'. Beleefd, subtiel en verfijnd, en voorziet zijn stellingen altijd met goed onderbouw… https://t.co/S8UrP6TooH"
1335222150005993473,2020-12-05 13:59:02,https://t.co/gVPFli33EI
1335222041729970177,2020-12-05 13:58:36,"Hè, Simone @simone_says123, we hebben een fan. Jij ook! https://t.co/Th3vXQMP7c"
1335221511322562561,2020-12-05 13:56:30,"RT @CarolineAdriaa1: Hoi @KNMG ik zag dat jullie per ongeluk de reacties van de artsen onder het stukje van Van Dijk kwijt zij geraakt.
Ik…"
1335218139454431235,2020-12-05 13:43:06,"@MaagdenbergS Nee. 

Maar ik heb nu al meer te lezen dan ik in de drie komende levens zou kunnen lezen, als ik al i… https://t.co/VZVhj9SMBZ"
1335217319337975809,2020-12-05 13:39:50,"Je kunt van de krant vinden wat je wilt, maar dit plaatje vat het hele beleid en alle corona-maatregelen bijzonder… https://t.co/tLirtco890"
1335214296750559233,2020-12-05 13:27:50,"@Nol722 😂👍😂👍😂👍😂👍😂👍😂👍😂👍😂👍

Dat zal het zijn. Kan ik overigens ook niet, veel te moeilijk."
1335213974468648966,2020-12-05 13:26:33,"En wordt iedere bewering en iedere 'referentie' nageplozen en blootgelegd en zo nodig vervangen door de feiten.

Me… https://t.co/j6ABmMFf9I"
1335213573979705344,2020-12-05 13:24:57,"Komt er nog een hommage aan jou, Maarten?

Waarschijnlijk wel. Want jij leert het nooit. 

Normaal lees ik jouw jou… https://t.co/SAtO37QQoL"
1335212532127178752,2020-12-05 13:20:49,"En daarbij wordt je schaamteloos gefaciliteerd door het open journalistieke riool dat de @volkskrant heet. 

Daarom… https://t.co/S7GOev5c64"
1335211894655823874,2020-12-05 13:18:17,"De waarheid interesseert jouw geen zier, beste Maarten.

Als er maar ranzige roddels, smoezelige halve waarheden en… https://t.co/n2Jk7kyFim"
1335211514161197057,2020-12-05 13:16:46,"https://t.co/3NfH6ZhKXY

Ik schreef er nog eens een draadje over, Maarten.

Over hoe jij termen als 'waarheid' en '… https://t.co/BTj2q9MbHm"
1335211278432866309,2020-12-05 13:15:50,"Het is de enorme boosheid, 'rage and fury', als jij het woord 'wetenschappelijk' gebruikt voor het bedrukte WC-papi… https://t.co/o6tJW5WICj"
1335209585578287105,2020-12-05 13:09:06,"Wetenschappelijke argumenten die in jouw artikelen stelselmatig ontbreken, omdat je het verschil niet weet tussen r… https://t.co/q3LNV8hVOD"
1335209291251408896,2020-12-05 13:07:56,"Je begint er zelf weer over, dus kom nu niet met de beschuldiging van stalken.

Ik droeg een hele trits aan argumen… https://t.co/j0YsPBbx8W"
1335208862610305026,2020-12-05 13:06:14,"Dus als je iets vertelt, Maarten, vertel dan het hele verhaal. Zoals ik je al vaker gevraagd heb. 

Het gaat om de… https://t.co/OJyZwxbVFE"
1335208444966604800,2020-12-05 13:04:34,"Dat heet 'selectief citeren', ook een strategie van het open journalistieke riool waar jij voor werkt, @volkskrant… https://t.co/hrq69Teskn"
1335208125780144128,2020-12-05 13:03:18,"Het klopt, Maarten. Dit schreef ik over jou. 

@mkeulemans

En ik sta er nog steeds ten volle achter.

Maar het had… https://t.co/CNxqCS9n3M"
1335200862008995842,2020-12-05 12:34:26,"https://t.co/Sshv65do90

De Buitenparlementaire Onderzoekscommissie naar het Regeringsbeleid omtrent het Corona-bel… https://t.co/XH02hLGX8n"
1335200194670055424,2020-12-05 12:31:47,@nata5jaa Aangepast op basis van de negatieve reacties? Of vanaf het begin?
1335199666099658752,2020-12-05 12:29:41,"@artsJannes Nou... Als dat zo is. Dan zou ik snel mijn clubje veranderen. Dit helpt bepaald niet mee, en brengt zel… https://t.co/xzhZ373BSz"
1335199116356411392,2020-12-05 12:27:30,"RT @NiemandsKnegt: Rennes 🇫🇷, 5-12-2020 #StopLoiSécuritéGlobale

Onvoorstelbaar… 13:07 uur... en de spanning in Rennes is al om te snijden.…"
1335195050079350787,2020-12-05 12:11:21,"RT @threader_app: @broek_ivo Hey Ivo, what's up? The thread is compiled, don't hesitate to share it. Have a good read: https://t.co/O06Ag7P…"
1335194947843203072,2020-12-05 12:10:56,"RT @NiemandsKnegt: Toulouse 🇫🇷, 5-12-2020 #StopLoiSécuritéGlobale

Manifestatie tegen Loi Sécurité Globale en andere vrijheidsbeperkende ma…"
1335193344549523457,2020-12-05 12:04:34,"@VrijdenkerRitch @JanusKlaasssen @kluizelaar @MarcBonten Ja, dat is zo. Het is òf een intact virusdeeltje, òf het z… https://t.co/Qe9VsTLyOb"
1335190437418643456,2020-12-05 11:53:01,@simone_says123 Nou ja... Cerebraal gaat er in ieder geval niets stuk bij deze dame.
1335189039205535744,2020-12-05 11:47:28,@kluizelaar Dat denk ik ook wel. Meer dan genoeg mensen die wel weten waar ze het over hebben. Dag @kluizelaar.
1335188051807580166,2020-12-05 11:43:32,"@michieltrouw @kluizelaar Nee, helaas. Alle servies is al op en stuk. Mijn kinderen duiken al niet eens meer, en er… https://t.co/dxcOh2Bg4h"
1335187561044701185,2020-12-05 11:41:35,https://t.co/0vdbmGChAz
1335187506984333316,2020-12-05 11:41:22,https://t.co/EZUOu1OVpg
1335187454123532289,2020-12-05 11:41:10,https://t.co/03QgKpGdiZ
1335187028900798464,2020-12-05 11:39:28,"@michieltrouw @kluizelaar Ik moet zeggen, bij deze heb ik me nog ernstig ingehouden, echt waar! 

Ik had nog wel ee… https://t.co/TcudZDs88L"
1335186635567329281,2020-12-05 11:37:55,"https://t.co/c6C6LI6Ibv

De KNMG maakt zich bijzonder geliefd bij zijn leden. 

Voorzover er nog enig vertrouwen be… https://t.co/KsM14INMc7"
1335185324000096258,2020-12-05 11:32:42,RT @JanusKlaasssen: @kluizelaar @hommel_b test heeft (niemand betwist dit) 17% false neg. Hier het artikel van @marcbonten waar hij het aan…
1335185105791426560,2020-12-05 11:31:50,"Je mag me altijd helpen, beste @kluizelaar 

Ik ben altijd blij met mensen die slimmer zijn en meer weten van de ve… https://t.co/CuefwIUydQ"
1335184625673662464,2020-12-05 11:29:55,"Hoe wil je het hebben, beste @kluizelaar 

Wil je false-positives? Ik lever je de wetenschappelijke studies.

Wil j… https://t.co/EwwukAD5qO"
1335184340720947202,2020-12-05 11:28:48,"https://t.co/4JsCdqTQ3y

Lees ook even de referenties, beste @kluizelaar 

Heb ik ook gedaan."
1335184161733300232,2020-12-05 11:28:05,"Maar dat vroeg je niet, beste @kluizelaar. 

Je noemt nergens iets over fout-negatieven in je pathetische poging om… https://t.co/0fVcti25sP"
1335182887294038018,2020-12-05 11:23:01,@kluizelaar Weet je... Als mensen het niet willen begrijpen houdt het op. De doelpalen staan nog steeds waar ze sto… https://t.co/kwIvpHomox
1335179684183728130,2020-12-05 11:10:17,"@DzjengisC @Kevin_McKernan Ach... Die spelling van mij, het wordt ook nooit wat. 

Dat krijg je er nu van als je IQ… https://t.co/PWYKb1nglF"
1335179443439079427,2020-12-05 11:09:20,"RT @KoelewijnNel: @hommel_b @Kevin_McKernan Wie is die magische Pepijn toch?
Is dat dezelfde als deze valsspeler?
https://t.co/1b2cqtDuP0"
1335179169945292802,2020-12-05 11:08:15,"@MarionKoopmans toen ze de 'retraction paper' van Borger c.s. zag.

#PCRTest https://t.co/broHORA7cY"
1335178401875947521,2020-12-05 11:05:12,"https://t.co/B6gept888f

Ik vraag me af of men de ziekenhuizen waar dit gebeurt kan aangeven. 

Want dit is echt mi… https://t.co/2wVykkDcAu"
1335176658802896903,2020-12-05 10:58:16,RT @simone_says123: @Gert_van_Dijk u heeft ongetwijfeld de velen negatieve reacties gelezen op uw onethische artikel.Mijn advies is ook om…
1335176507329818624,2020-12-05 10:57:40,"Maar met de nodige studie, en dat zijn meer uurtjes geweest dan een paar, kan ik je vertellen...

Kan ik goed volge… https://t.co/iANCC45cWP"
1335176209014136833,2020-12-05 10:56:29,"Het is ook niet mijn naam die zelfs maar het minste gewicht in de schaal legt, al heb ik er in de werkelijkheid ech… https://t.co/u4ngTsOXoW"
1335176069335355393,2020-12-05 10:55:55,Dat ik er bij sta is omdat ik de boodschap inhoudelijk en moreel ondersteun. Ik heb bij Rajesh Malhotra aangegeven… https://t.co/RLYdyCeCB8
1335175757866393600,2020-12-05 10:54:41,"Die credits gaan naar de andere mensen, en dan vooral mensen Borger, Rajesh, McKernan en Kämmerer, en dan vergeet i… https://t.co/cPgIyAofy1"
1335175556552388609,2020-12-05 10:53:53,"Ook hier kan ik je een duidelijk antwoord op geven, @kluizelaar 

Ik heb geen letter bijgedragen aan deze 'retracti… https://t.co/wY6xbJUjGG"
1335174958092328960,2020-12-05 10:51:31,"Ik zou zeggen @kluizelaar, lees de stukken het antwoord word je vanzelf duidelijk. https://t.co/0rHNMzTruY"
1335174639954382849,2020-12-05 10:50:15,"https://t.co/ERhvoZeaaf

En dan vooral deze, waar ik uitgebreid inga op de problemen van het massaal screenen van d… https://t.co/jxuU50w7CP"
1335174317676646401,2020-12-05 10:48:58,"Het is deze inmiddels bekende grafiek:

Ik zou zeggen: bestudeer hem goed want het is het antwoord op je vraag. 

M… https://t.co/jGgsGELSne"
1335173836736782337,2020-12-05 10:47:03,"https://t.co/txVMYb5WsR

Je kunt het echt allemaal zelf nalezen, @kluizelaar, als je bubbel van zelfgenoegzaamheid… https://t.co/ZA9OYG6daJ"
1335173357097062401,2020-12-05 10:45:09,"Hetgeen doet vermoeden dat ook hij de 'retraction paper' niet, of niet goed heeft gelezen. Het punt van het grote a… https://t.co/EhvHoKrXSj"
1335172151893237760,2020-12-05 10:40:21,"De kritiek van Borger c.s. waar #kluizelaar aan refereert, het aantal fout-positieven is een heel ander punt wat in… https://t.co/m3ysN1sKTL"
1335171731359748103,2020-12-05 10:38:41,"Die validatie van de RT-PCR is waar dit artikel van München c.s. over gaat, en die laat zien dat de primers op het… https://t.co/PGx3dTxBuB"
1335171505190285313,2020-12-05 10:37:47,Ze moest zelfs even bellen met @MarcBonten om er achter te komen dat er in het UMC Utrecht drie (sub-)assays werden… https://t.co/kgftbvHyjr
1335171212423671811,2020-12-05 10:36:37,"""Ongoing nonsense"" en ""Validated by a collaboration of expert labs"". 

Het is dezelfde Marion Koopmans die na het s… https://t.co/SqdNhvvlX2"
1335169954203774976,2020-12-05 10:31:37,"Wat Borger c.s. in het retraction paper betogen is dat de RT-PCR van Koopmans en Drosten, een theoretisch ontwerp g… https://t.co/ZevlG4uEsI"
1335169499960578049,2020-12-05 10:29:49,"RT @robinmonotti: Dr Clare Craig: “We Are In A False Positive Pseudo-Epidemic”
https://t.co/CLiUOVZl3t"
1335169385422577667,2020-12-05 10:29:22,RT @UKempenaer: @robertgroenen @hommel_b @Ruvaniek @Annabrackenie Mensen proberen te dwingen om te vaccineren met hulp van corrupte virolog…
1335169077153828864,2020-12-05 10:28:08,RT @vertelmewat: @hommel_b @aliettejonkers Die @aliettejonkers haalt een opmerking van jou uit zn context en geeft er dan een nieuwe lading…
1335168784315904000,2020-12-05 10:26:59,Wat is het toch met mensen die graag de officiële overheidslijn volgen en dan bij herhaling commentaar leveren op a… https://t.co/eK3bKjhlBU
1335166485522735104,2020-12-05 10:17:50,"RT @robertgroenen: @Ruvaniek @Annabrackenie @hommel_b Nieuwe link die het langer doet. Excuses voor het ongemak:

https://t.co/gvIsaYgcXH"
1335162289557823489,2020-12-05 10:01:10,"RT @Bobby_Network: Outstanding interview with @Kevin_McKernan , timestamp is 62:00 https://t.co/YZU5TB7XJt"
1335161736979243009,2020-12-05 09:58:58,"RT @LokaalGeld: Italië parlement;
Wij willen vrijheid!!! https://t.co/tdD5FWkOuh"
1335160581465182208,2020-12-05 09:54:23,RT @Bobby_Network: https://t.co/PPqYECQhXX
1335116361312464897,2020-12-05 06:58:40,"RT @Npmva: @hommel_b Walgelijk. Gewoon mondkapje af doen. Wat wil die dokter doen? Stoppen met bevalling?

Overigens valt ze gewoon in de u…"
1335115015213420544,2020-12-05 06:53:19,@jeukens_j Dit zou echt niet moeten mogen.
1335053331836907525,2020-12-05 02:48:13,"Mijn Duits laat hier en daar nog wel wat te wensen over, maar de strekking van de boodschap is me wel duidelijk.

M… https://t.co/fgid2EHqBE"
1335052743531229186,2020-12-05 02:45:52,"Gooi de samenleving open https://t.co/CxtYVn8GOt 

Hoeveel mensen moeten dit nog zeggen voordat politici en bestuur… https://t.co/Z0WMkn8OPp"
1335052018726154240,2020-12-05 02:42:59,"https://t.co/cRY8DDXwGO

Toby heeft alvast een speciaal plekje gereserveerd voor Mark en Hugo.

#coronamaatregelen"
1335051085585797121,2020-12-05 02:39:17,"https://t.co/Ph5J1p1dXe

Sas Som stuurt me veel leuke dingen al kan ik ze niet allemaal bekijken. Maar er zijn echt… https://t.co/k56D0Yc417"
1335047681941643265,2020-12-05 02:25:46,"RT @JanusKlaasssen: @hommel_b Oh als het over bevallen gaat, is mijn vrouw een absolute topper. 2 kerngezonde kerels, beiden binnen 2 dagen…"
1335047659439140864,2020-12-05 02:25:40,"RT @JanusKlaasssen: @hommel_b Verdoving omdat je 'speciale ademhalingstechnieken' moet gebruiken bij een bevalling (adem in, adem uit), en…"
1335047465322549249,2020-12-05 02:24:54,"@___ingmar___ Dat gecombineerd met een (on)gezonde dwangmatigheid en enig neuroticisme komt goed van pas, ook in mi… https://t.co/WEU8S9rsi3"
1335046949775552519,2020-12-05 02:22:51,"@___ingmar___ Ik weet niet wat mijn IQ is. Het is vast niet zo heel hoog, en eerlijk gezegd lig ik ook daar niet wa… https://t.co/xVZNs4Wxwg"
1335046434043928577,2020-12-05 02:20:48,"@JanusKlaasssen Dan is jouw vrouw uit het juiste hout gesneden! Wees maar zuinig op haar, van dat soort vrouwen zou… https://t.co/e9TNWIuGMg"
1335045059427921921,2020-12-05 02:15:20,"Maar je moet nu echt even ophouden met Christian Drosten lastig te vallen met je vragen. 

Het zijn er gewoon tevee… https://t.co/Gajp6sBxmh"
1335044550839111680,2020-12-05 02:13:19,"En waar ik nou toch zo benieuwd en zo ontzettend nieuwsgierig naar ben, is het volgende. 

Zou @MarionKoopmans al e… https://t.co/XzOekiPbgE"
1335043977800769536,2020-12-05 02:11:02,"Kortom, Marion, je moet even ophouden met bellen met Christian, jouw vragen moeten nu even wachten. 

Christian moe… https://t.co/NqEb0ziYIL"
1335043368817201154,2020-12-05 02:08:37,"Kortom, al in juni 'schrijft' Christian Drosten mee aan een studie die bevestigt dat het punt van kritiek zoals ver… https://t.co/8WMoEaGimJ"
1335042704804343808,2020-12-05 02:05:59,Dat is dan ook het advies van de auteurs: https://t.co/wgghLs5yld
1335041312412885005,2020-12-05 02:00:27,"Helaas. Daarvoor had onze edele en integere Christian Drosten het even te druk... 

Waarschijnlijk zat hij net in e… https://t.co/tKQognXpyv"
1335040932320833541,2020-12-05 01:58:56,"Je zou vervolgens verwachten dat Christian Drosten als gewetensvolle en integere wetenschapper, dit ook wel even zo… https://t.co/6RKxWIBql7"
1335040046412550150,2020-12-05 01:55:25,Feitelijk kun je zeggen dat Borger c.s. zich de moeite van het aantonen van deze fout in het ontwerp hadden kunnen… https://t.co/HQ5hQDpSMB
1335039727876124675,2020-12-05 01:54:09,En wat schrijven Borger c.s. in hun 'retraction paper' onder punt 2? https://t.co/dBKhLiZVaD
1335038588753424388,2020-12-05 01:49:38,"Let wel: Het gaat om het the 'confirmatory assay': De screening is op de E-assay, de bevestiging op de RdDP-assay.… https://t.co/7ChvJE0h0x"
1335037675523465220,2020-12-05 01:46:00,"En nu wordt het echt interessant:

De 'annealing temperature voor de RdRp forward en reverse primer liggen 13 grade… https://t.co/ojpKa8b6dH"
1335034833265971200,2020-12-05 01:34:42,"Dit vond ik een heel lastig plaatje, maar als je even goed kijkt: Groen laat een goede sensitiviteit zien, rood een… https://t.co/k0dMcFFLKp"
1335033748895756290,2020-12-05 01:30:24,Daarvan maakte men een verdunningsreeks om te bekijken bij welke verdunning men nog RNA kon vinden met de verschill… https://t.co/byLb8UUxqE
1335033119557234688,2020-12-05 01:27:54,"Dit zijn de gebruikte RT-PCR kits. Het ""Charité Protocol"" is de RT-PCR zoals in de oorspronkelijke 'Drosten paper'… https://t.co/TuQpnh2HS7"
1335032414746390528,2020-12-05 01:25:06,"Dit is de bewuste studie:

https://t.co/SVc42CHtHD

En wie staat er bij als co-auteur? Jawel, de heer Christian Dro… https://t.co/YnjeXWJflc"
1335031840453824512,2020-12-05 01:22:49,"Olfert Landt, niet geheel toevallig de directeur van het bedrijfje TIB, aan wie de distributie van de RT-PCR kits w… https://t.co/nI7C5yz9kA"
1335031204303806464,2020-12-05 01:20:17,"Maar nu wordt het interessant: In juni verschijnt, wederom in Eurosurveillance, een studie die de kenmerken van een… https://t.co/fJccHusCM5"
1335029905906688000,2020-12-05 01:15:07,"Natuurlijk gaat het over de gewraakte studie van Corman, Reuskens, Koopmans en Drosten, het stuk waar de retraction… https://t.co/tmrA9DaaP6"
1335029481514422275,2020-12-05 01:13:26,"Kortom, deze man, Kevin Mc Kernan ademt, zweet, poept en plast PCR. En hij heeft dus wat te melden. Voor de liefheb… https://t.co/hj2JAnrKMv"
1335028812304814080,2020-12-05 01:10:47,"De man laat mijn arme neurologen-breintje regelmatig verontrustend kraken, en regelmatig gaat het scherm op zwart e… https://t.co/QYnL4rp9lP"
1335028476542390272,2020-12-05 01:09:27,"Bij de groep van Pieter Borger is ook Kevin McKernan betrokken @Kevin_McKernan 

Ik vrees dat de man geen cornflake… https://t.co/fbKiy0yOPN"
1335025581478584320,2020-12-05 00:57:56,@Kevin_McKernan As it seems... The peer-review of the Drosten paper seems to have taken no more time than 3.5 hours… https://t.co/MDqH8OKDiy
1335024518297948163,2020-12-05 00:53:43,"@IkNet @HAyampers Eh... Nou... Ik zal er niet te veel over zeggen, omdat ik erg zuinig ben op mijn directe collega'… https://t.co/zTcyCAD4og"
1335024177150107650,2020-12-05 00:52:22,@Thasanders @IkNet @aliettejonkers @hommel Twijfelen mag altijd. Dat is een teken van een gezond verstand. Zou ik a… https://t.co/umoaV7SBjy
1335023651339591680,2020-12-05 00:50:16,@snaveltjestoe @IkNet @aliettejonkers @hommel Daarom ben ik ook zo benieuwd naar de Zuid-Amerikaanse studie. Dat zo… https://t.co/XsNMLJkxxk
1335023516442300417,2020-12-05 00:49:44,@snaveltjestoe @IkNet @aliettejonkers @hommel En dat ben ik met de Zwolsche internisten eens. Als je uit retrospect… https://t.co/NKBV1kgSwe
1335022146511319040,2020-12-05 00:44:17,"@snaveltjestoe @IkNet @aliettejonkers @hommel Met dit soort berekeningen kan ik niet zo veel. 

Hij onderbouwt het… https://t.co/F5pA6YCENt"
1335021756357152776,2020-12-05 00:42:44,RT @KampWendy: @hommel_b 😂 sorry beetje humor kan absoluut geen kwaad in deze tijd 😁
1335020919035752450,2020-12-05 00:39:25,"@IkNet @aliettejonkers @hommel Nee, die komt nog. December worden de eerste resultaten verwacht, maar nog niets geh… https://t.co/nbLST0gBOt"
1335020413135572992,2020-12-05 00:37:24,"@IkNet @aliettejonkers @hommel Alle breekbaars moet je voorzichtig behandelen, nietwaar?

Hebben we het nu over het vaasje van Rutte?

😂👍😜"
1335019891188002821,2020-12-05 00:35:20,"Hij is wel leuk... Maar ik mis nog iets.

Diederik Gommerts, Ernst Kuipers en hier en daar een burgermeester als ho… https://t.co/12cZhymkiu"
1335018782436286465,2020-12-05 00:30:55,@IkNet @aliettejonkers @hommel Bij nadere bestudering bleken een van de zogenaamde goed uitgevoerde studie een idio… https://t.co/qBaQnB206V
1335018478525407232,2020-12-05 00:29:43,@IkNet @aliettejonkers @hommel Nou... Ik ben ook weer niet helemaal van beton. Je hebt me wel wat aan het twijfelen… https://t.co/n1W2aF5vUq
1335018032410865668,2020-12-05 00:27:57,@faberj4 @IkNet @aliettejonkers @hommel Zullen we dat onderwerp even laten rusten. Ik ben nog moe van het strijdgewoel...😂
1335017500153700352,2020-12-05 00:25:50,"Tsja... Wat zal ik daar eens op zeggen. 

Daar kan ik natuurlijk niet tegenop met mijn lullige bulletje en mijn bij… https://t.co/4l1FSt2CE4"
1335015987918368769,2020-12-05 00:19:49,@KampWendy @meer_irma Ik denk niet dat men daar bij mij als kersverse vader klaar mee was geweest. Ik denk dat ik e… https://t.co/5leHAaKxgz
1335014516963356672,2020-12-05 00:13:58,RT @robinmonotti: FLORIDA ACTS ON FALSE POSITIVES: Requires labs to report cycle threshold values: https://t.co/vIL0HAB1Fm
1335014044928012288,2020-12-05 00:12:06,"RT @007womanN: @hommel_b Geen woorden!
De liefde van de ouders door praten, aanraking en warmte is het aller aller ALLER belangrijkste voor…"
1335012195860623361,2020-12-05 00:04:45,"@HAyampers Of nog erger... Ze spannen er een voor de uitgang. Je weet maar nooit. 

Het lijkt wel of ons artsen all… https://t.co/K21IPsURgP"
1335010833219407873,2020-12-04 23:59:20,"@IkNet @aliettejonkers @hommel Het moet toch even gezegd @IkNet. Wij zijn elkaar ook wel even in de haren gevlogen,… https://t.co/5joeXEFe6H"
1335009819984621569,2020-12-04 23:55:19,"@IkNet @aliettejonkers @hommel 't Is niet te geloven. Weggewaaid wegens gebrek aan wetenschappelijk gewicht?

Nou.… https://t.co/oRGevyLt9L"
1335009467633717249,2020-12-04 23:53:55,"Mijn haren overeind gaan staan bij de derde alinea? 

Dat is wat zwak uitgedrukt. 

Dit slag mensen had nooit dokte… https://t.co/bhNuLwOQ9W"
1335009061499244544,2020-12-04 23:52:18,@Picobello_bv Men had blijkbaar in de gaten dat dat toch niet zo heel erg goed viel. Tjonge.
1335007992908042240,2020-12-04 23:48:03,RT @robertgroenen: De kritische reacties van huisartsen en specialisten op het artikel in het KNMG zijn gecensureerd. U kunt ze hier nog ee…
1334968199926964225,2020-12-04 21:09:56,@ronpeppenster I feel very welcome...👍😇😁
